town,traffic,weather,start,target,route_completion,lights_ran,duration,distance
Town01,0,8,19,28,100.0,1,11.45,0.8570853949227999
Town01,0,8,19,28,100.0,1,10.75,-1.7935648826272685
Town01,0,8,19,28,100.0,1,10.85,-0.8653596951719623
Town01,0,8,19,28,100.0,1,11.75,1.5717684353774555
Town01,0,8,19,28,100.0,1,11.15,1.4286829677502864
Town01,0,8,19,28,100.0,1,11.65,1.2028401802943076
Town01,0,8,19,28,100.0,1,11.35,1.9547633091211205
Town01,0,8,19,28,100.0,1,11.0,0.6830801539015527
Town01,0,8,19,28,100.0,1,11.65,1.4097959996065503
Town01,0,8,19,28,100.0,1,11.05,0.7654345491792833
Town01,0,8,19,28,100.0,1,10.8,-2.2234903125200574
Town01,0,8,19,28,100.0,1,11.15,1.5220982598746717
Town01,0,8,19,28,100.0,1,11.0,-1.1610278198736639
Town01,0,8,19,28,100.0,1,11.3,1.1670977119553845
Town01,0,8,19,28,100.0,1,11.75,-8.68432493068626e-05
Town01,0,8,19,28,100.0,1,11.5,1.1564479694648222
Town01,0,8,19,28,100.0,1,11.3,1.4209744423198263
Town01,0,8,19,28,100.0,1,11.7,-1.2014849547280715
Town01,0,8,19,28,100.0,1,10.75,-1.5511125777834613
Town01,0,8,19,28,100.0,1,11.6,2.124743149694405
Town01,0,8,19,28,100.0,1,11.75,1.825135226462442
Town01,0,8,19,28,100.0,1,11.55,1.0782740896546699
Town01,0,8,19,28,100.0,1,10.6,-2.4993391327428736
Town01,0,8,19,28,100.0,1,11.8,2.035886537882048
Town01,0,8,19,28,100.0,1,11.25,-0.8534498260830184
Town01,0,8,19,28,100.0,1,10.95,-0.7329599752685836
Town01,0,8,19,28,100.0,1,10.7,-2.3329080901039543
Town01,0,8,19,28,100.0,1,11.65,1.7378780570960322
Town01,0,8,19,28,100.0,1,11.75,-1.8731827282226148
Town01,0,8,19,28,100.0,1,11.8,2.418193405302902
Town01,0,8,19,28,100.0,1,10.95,9.09963856981161
Town01,0,8,19,28,100.0,1,11.05,1.6644741191965302
Town01,0,8,19,28,100.0,1,11.05,-2.2941000976012105
Town01,0,8,19,28,100.0,1,11.65,2.08752043825226
Town01,0,8,19,28,100.0,1,11.8,2.5842081679666276
Town01,0,8,19,28,100.0,1,11.4,1.2215233138555748
Town01,0,8,19,28,100.0,1,11.0,-1.752152463752671
Town01,0,8,19,28,100.0,1,11.75,5.835789908299536
Town01,0,8,19,28,100.0,1,11.6,1.595788066329348
Town01,0,8,19,28,100.0,1,10.6,-1.5872426779712374
Town01,0,8,19,28,100.0,1,11.85,1.5634433192458683
Town01,0,8,19,28,100.0,1,11.55,1.4848857242181008
Town01,0,8,19,28,100.0,1,11.5,1.4058308245289965
Town01,0,8,19,28,100.0,1,11.6,1.8352459139680928
Town01,0,8,19,28,100.0,1,11.1,0.8779975640225697
Town01,0,8,19,28,100.0,1,11.2,0.977293804597676
Town01,0,8,19,28,100.0,1,11.6,2.5145818900241963
Town01,0,8,19,28,100.0,1,11.25,1.6419511088365892
Town01,0,8,19,28,100.0,1,11.25,1.353045064714511
Town01,0,8,19,28,100.0,1,11.9,1.9740306860462011
Town01,0,8,19,28,100.0,1,11.55,1.6513459148926213
Town01,0,8,19,28,100.0,1,11.9,2.5065253078619936
Town01,0,8,19,28,100.0,1,11.9,1.3577248181939754
Town01,0,8,19,28,100.0,1,10.85,-0.7352905420519541
Town01,0,8,19,28,100.0,1,11.0,0.5037893233741197
Town01,0,8,19,28,100.0,1,11.7,2.575246867722557
Town01,0,8,19,28,100.0,1,11.9,1.0812126706309497
Town01,0,8,19,28,100.0,1,11.3,1.0498149351290387
Town01,0,8,19,28,100.0,1,9.65,-2.876297789170614
Town01,0,8,19,28,100.0,1,11.65,0.9954704786708684
Town01,0,8,19,28,100.0,1,11.6,1.2881431874864098
Town01,0,8,19,28,100.0,1,10.65,-1.9699734657991483
Town01,0,8,19,28,100.0,1,11.4,2.0216541573698183
Town01,0,8,19,28,100.0,1,11.25,-1.934357521529815
Town01,0,8,19,28,100.0,1,11.25,0.6696622685275488
Town01,0,8,19,28,100.0,1,10.2,-2.4139751284287674
Town01,0,8,19,28,100.0,1,10.95,-2.140123692321022
Town01,0,8,19,28,100.0,1,11.6,0.7397270782881122
Town01,0,8,19,28,100.0,1,11.25,1.087692169961389
Town01,0,8,19,28,100.0,1,11.55,0.6034086060621382
Town01,0,8,19,28,100.0,1,11.55,1.3319017570802019
Town01,0,8,19,28,100.0,1,11.2,1.4808870767009146
Town01,0,8,19,28,100.0,1,11.75,1.8856715354695401
Town01,0,8,19,28,100.0,1,11.6,1.2137338121614722
Town01,0,8,19,28,100.0,1,11.25,0.8314078778360172
Town01,0,8,19,28,100.0,1,12.0,2.2021158977884987
Town01,0,8,19,28,100.0,1,11.25,-0.47971288573285575
Town01,0,8,19,28,100.0,1,11.7,1.6504168943029054
Town01,0,8,19,28,100.0,1,11.65,2.131840318175451
Town01,0,8,19,28,100.0,1,11.5,1.3673781002891379
Town01,0,8,19,28,100.0,1,11.6,1.8687731720793437
Town01,0,8,19,28,100.0,1,11.55,1.6305151922466656
Town01,0,8,19,28,100.0,1,11.8,1.6647312866232964
Town01,0,8,19,28,100.0,1,11.75,1.7380568573895179
Town01,0,8,19,28,100.0,1,10.45,-1.471616349108743
Town01,0,8,19,28,100.0,1,11.45,2.6962220803356907
Town01,0,8,19,28,100.0,1,11.65,2.1075420742894693
Town01,0,8,19,28,100.0,1,10.3,-3.3054597716115435
Town01,0,8,19,28,100.0,1,11.4,1.1611996912085059
Town01,0,8,19,28,100.0,1,11.55,2.5837834716270915
Town01,0,8,19,28,100.0,1,11.9,2.0350237294849904
Town01,0,8,19,28,100.0,1,11.55,1.738613863472712
Town01,0,8,19,28,100.0,1,11.0,-0.9769089004201259
Town01,0,8,19,28,100.0,1,11.5,1.099872001333074
Town01,0,8,19,28,100.0,1,11.2,-0.5678120562394016
Town01,0,8,19,28,100.0,1,11.15,-1.6814491596190058
Town01,0,8,19,28,100.0,1,11.05,5.231174789664639
Town01,0,8,19,28,100.0,1,11.8,2.445482894982473
Town01,0,8,19,28,100.0,1,11.45,1.2992282690105257
Town01,0,8,19,28,100.0,1,11.4,0.7925160591819496
Town01,0,8,19,28,100.0,1,11.45,1.3168282651193994
Town01,0,8,19,28,100.0,1,11.5,1.4403931925689104
Town01,0,8,19,28,100.0,1,10.9,-1.3694982668612001
Town01,0,8,19,28,100.0,1,11.45,0.6105418423336926
Town01,0,8,19,28,100.0,1,11.55,1.4050181530514894
Town01,0,8,19,28,100.0,1,11.3,-0.21467433326972526
Town01,0,8,19,28,100.0,1,10.8,-1.5935900396494167
Town01,0,8,19,28,100.0,1,11.55,2.2740699354949756
Town01,0,8,19,28,100.0,1,11.5,0.8455395706532083
Town01,0,8,19,28,100.0,1,11.7,1.8246826385508905
Town01,0,8,19,28,100.0,1,11.4,1.2629389125784054
Town01,0,8,19,28,100.0,1,11.9,2.6619727754465714
Town01,0,8,19,28,100.0,1,12.2,-2.709183114403915e-05
Town01,0,8,19,28,100.0,1,10.0,-2.5339109217704396
Town01,0,8,19,28,100.0,1,11.6,2.0318291796019112
Town01,0,8,19,28,100.0,1,11.0,-2.0775214320612987
Town01,0,8,19,28,100.0,1,11.65,1.914931365305887
Town01,0,8,19,28,100.0,1,11.75,2.3534323261536914
Town01,0,8,19,28,100.0,1,10.15,-2.5370004766642067
Town01,0,8,19,28,100.0,1,11.6,1.9929333474925723
Town01,0,8,19,28,100.0,1,11.4,0.9977757656146116
Town01,0,8,19,28,100.0,1,11.65,2.5448240042628854
Town01,0,8,19,28,100.0,1,11.2,-0.0004286790710578473
Town01,0,8,19,28,100.0,1,11.55,1.278562886349465
Town01,0,8,19,28,100.0,1,11.7,2.2670187392801173
Town01,0,8,19,28,100.0,1,11.5,0.7710137396946384
Town01,0,8,19,28,100.0,1,10.95,0.6177469889026757
Town01,0,8,19,28,100.0,1,11.55,1.347537994664668
Town01,0,8,19,28,100.0,1,11.55,2.048599157175402
Town01,0,8,19,28,100.0,1,11.85,1.5646057144675618
Town01,0,8,19,28,100.0,1,11.15,1.0903123621814679
Town01,0,8,19,28,100.0,1,10.95,0.5753269252763018
Town01,0,8,19,28,100.0,1,11.55,1.484660041906816
Town01,0,8,19,28,100.0,1,11.8,1.3156163211117358
Town01,0,8,19,28,100.0,1,10.4,-1.9742577231066667
Town01,0,8,19,28,100.0,1,10.9,0.5203935157737045
Town01,0,8,19,28,100.0,1,11.35,-1.3118639350669279
Town01,0,8,19,28,100.0,1,11.5,1.1764693278514429
Town01,0,8,19,28,100.0,1,10.9,-0.9261967447419631
Town01,0,8,19,28,100.0,1,11.0,-2.4322702770370537
Town01,0,8,19,28,100.0,1,11.0,-0.8455736730718388
Town01,0,8,19,28,100.0,1,11.55,1.3584292391487471
Town01,0,8,19,28,100.0,1,10.9,0.5214272380699292
Town01,0,8,19,28,100.0,1,10.9,0.7114446504253489
Town01,0,8,19,28,100.0,1,11.65,1.0816993359449802
Town01,0,8,19,28,100.0,1,11.65,1.2645707331299718
Town01,0,8,19,28,100.0,1,10.7,-2.0664670643570355
Town01,0,8,19,28,100.0,1,11.75,0.7042591807303205
Town01,0,8,19,28,100.0,1,11.5,-0.8541396377586233
Town01,0,8,19,28,100.0,1,10.9,0.573065263672274
Town01,0,8,19,28,100.0,1,10.95,0.8961432093480499
Town01,0,8,19,28,100.0,1,11.45,1.117084834360195
Town01,0,8,19,28,100.0,1,9.55,-3.1833443968345017
Town01,0,8,19,28,100.0,1,9.85,-2.429601573590191
Town01,0,8,19,28,100.0,1,12.25,-1.1208496877206828
Town01,0,8,19,28,100.0,1,11.45,0.6640609307126613
Town01,0,8,19,28,100.0,1,11.6,1.380984614599849
Town01,0,8,19,28,100.0,1,11.45,1.60559731550366
Town01,0,8,19,28,100.0,1,12.35,-1.998993900435641
Town01,0,8,19,28,100.0,1,11.65,1.5284482100042678
Town01,0,8,19,28,100.0,1,11.6,1.5519850598223783
Town01,0,8,19,28,100.0,1,10.95,1.066435108697148
Town01,0,8,19,28,100.0,1,11.6,1.103495735202317
Town01,0,8,19,28,100.0,1,11.15,1.4349552264997363
Town01,0,8,19,28,100.0,1,10.8,0.5091533855366435
Town01,0,8,19,28,100.0,1,11.15,9.93568821085729
Town01,0,8,19,28,100.0,1,11.7,1.564993288564695
Town01,0,8,19,28,100.0,1,11.85,1.3427675022971526
Town01,0,8,19,28,100.0,1,11.6,1.7176683497635938
Town01,0,8,19,28,100.0,1,9.4,-4.225288880474547
Town01,0,8,19,28,100.0,1,11.55,1.442663583507783
Town01,0,8,19,28,100.0,1,10.8,0.5050134850521832
Town01,0,8,19,28,100.0,1,12.0,1.8726227150382746
Town01,0,8,19,28,100.0,1,11.65,1.2676644423417285
Town01,0,8,19,28,100.0,1,12.0,-0.19902462003424215
Town01,0,8,19,28,100.0,1,11.65,1.3733302193653305
Town01,0,8,19,28,100.0,1,9.6,-3.656155419883735
Town01,0,8,19,28,100.0,1,10.8,0.7058556307541384
Town01,0,8,19,28,100.0,1,11.45,1.3002486749852045
Town01,0,8,19,28,100.0,1,11.8,1.5667469940717558
Town01,0,8,19,28,100.0,1,11.35,1.6821604142225999
Town01,0,8,19,28,100.0,1,11.9,2.685090574287309
Town01,0,8,19,28,100.0,1,11.45,3.1853207948267332
Town01,0,8,19,28,100.0,1,11.6,1.5678863748160667
Town01,0,8,19,28,100.0,1,11.2,0.48774065115561305
Town01,0,8,19,28,100.0,1,10.95,0.5178663724075347
Town01,0,8,19,28,100.0,1,11.75,2.4697927959479724
Town01,0,8,19,28,100.0,1,11.7,2.163084507069928
Town01,0,8,19,28,100.0,1,11.7,2.7754818608123504
Town01,0,8,19,28,100.0,1,11.65,1.6628550996072669
Town01,0,8,19,28,100.0,1,12.0,-4.337475384928604e-05
Town01,0,8,19,28,100.0,1,11.55,2.0790970348362032
Town01,0,8,19,28,100.0,1,11.5,1.4440846345393137
Town01,0,8,19,28,100.0,1,11.55,1.4449727134007042
Town01,0,8,19,28,100.0,1,11.5,1.8940422798734264
Town01,0,8,19,28,100.0,1,11.75,1.7403434936021123
Town01,0,8,19,28,100.0,1,11.4,2.430979788218612
Town01,0,8,19,28,100.0,1,11.5,0.6166301567055221
Town01,0,8,19,28,100.0,1,11.45,2.0569966616906417
Town01,0,8,19,28,100.0,1,11.55,-0.003646101712105443
Town01,0,8,19,28,100.0,1,11.95,4.019823208441072
Town01,0,8,19,28,100.0,1,11.0,0.7876216350926311
Town01,0,8,19,28,100.0,1,10.45,-1.4619856946139134
Town01,0,8,19,28,100.0,1,11.25,-0.8811752143292887
Town01,0,8,19,28,100.0,1,11.3,0.5701427610430745
Town01,0,8,19,28,100.0,1,10.7,-1.9728424825178879
Town01,0,8,19,28,100.0,1,11.85,1.87369884216133
Town01,0,8,19,28,100.0,1,10.95,-2.0989648234899603
Town01,0,8,19,28,100.0,1,11.75,1.7049522425321086
Town01,0,8,19,28,100.0,1,11.9,-1.9464782298494672
Town01,0,8,19,28,100.0,1,11.65,1.1408480353584025
Town01,0,8,19,28,100.0,1,10.95,-0.6894550162059336
Town01,0,8,19,28,100.0,1,11.55,-1.2108756284015227
Town01,0,8,19,28,100.0,1,11.55,0.7830506557859085
Town01,0,8,19,28,100.0,1,11.45,0.949161532299176
Town01,0,8,19,28,100.0,1,11.9,1.9221665723509274
Town01,0,8,19,28,100.0,1,11.6,2.13120329520929
Town01,0,8,19,28,100.0,1,10.85,-1.966981364854639
Town01,0,8,19,28,100.0,1,11.5,1.3601183163422021
Town01,0,8,19,28,100.0,1,11.7,1.6734121331045664
Town01,0,8,19,28,100.0,1,11.75,2.8933998592335657
Town01,0,8,19,28,100.0,1,11.55,1.3237508889668308
Town01,0,8,19,28,100.0,1,11.6,2.953690315515331
Town01,0,8,19,28,100.0,1,10.85,-1.5267710375554184
Town01,0,8,19,28,100.0,1,11.3,1.262554288235283
Town01,0,8,19,28,100.0,1,11.8,1.1136720392182586
Town01,0,8,19,28,100.0,1,11.65,2.3331208325750845
Town01,0,8,19,28,100.0,1,11.7,2.4430931426325246
Town01,0,8,19,28,100.0,1,11.55,1.4892281557668143
Town01,0,8,19,28,100.0,1,11.75,1.9745133324856754
Town01,0,8,19,28,100.0,1,11.4,2.0324574299597167
Town01,0,8,19,28,100.0,1,11.85,2.081462891571613
Town01,0,8,19,28,100.0,1,10.95,1.141849175819464
Town01,0,8,19,28,100.0,1,11.75,2.0460238991120088
Town01,0,8,19,28,100.0,1,11.4,-0.18840917561883072
Town01,0,8,19,28,100.0,1,11.6,1.904335583136059
Town01,0,8,19,28,100.0,1,11.75,2.7414534836301003
Town01,0,8,19,28,100.0,1,9.95,-2.2218710784537077
Town01,0,8,19,28,100.0,1,11.5,1.3517129576565878
Town01,0,8,19,28,100.0,1,11.7,2.534078130205091
Town01,0,8,19,28,100.0,1,11.7,2.5496771210782745
Town01,0,8,19,28,100.0,1,11.25,1.102336763059399
Town01,0,8,19,28,100.0,1,12.0,2.2521407148924233
Town01,0,8,19,28,100.0,1,11.65,2.071783706317298
Town01,0,8,19,28,100.0,1,9.95,-2.042003723243109
Town01,0,8,19,28,100.0,1,11.05,-1.3269054196842924
Town01,0,8,19,28,100.0,1,11.4,0.8696406557875473
Town01,0,8,19,28,100.0,1,11.15,1.281228220425814
Town01,0,8,19,28,100.0,1,10.95,0.5459474246118838
Town01,0,8,19,28,100.0,1,11.75,1.173003275090109
Town01,0,8,19,28,100.0,1,11.15,0.7660732475115619
Town01,0,8,19,28,100.0,1,11.65,2.0491066166876193
Town01,0,8,19,28,100.0,1,11.15,-1.1339153243209286
Town01,0,8,19,28,100.0,1,11.6,-1.485058702750129
Town01,0,8,19,28,100.0,1,11.45,2.619374751427407
Town01,0,8,19,28,100.0,1,11.6,2.071012781035914
Town01,0,8,19,28,100.0,1,11.55,-2.4177454987391775
Town01,0,8,19,28,100.0,1,11.95,-0.6985138578978427
Town01,0,8,19,28,100.0,1,11.2,0.9856226690436158
Town01,0,8,19,28,100.0,1,11.65,1.1950262698958012
Town01,0,8,19,28,100.0,1,11.75,2.9183365401397126
Town01,0,8,19,28,100.0,1,11.75,1.6555979750829337
Town01,0,8,19,28,100.0,1,11.65,2.2657711006532812
Town01,0,8,19,28,100.0,1,9.95,-2.456845215520524
Town01,0,8,19,28,100.0,1,10.9,0.4937055027114634
Town01,0,8,19,28,100.0,1,10.15,-2.502540955907033
Town01,0,8,19,28,100.0,1,12.45,-0.003499844809446797
Town01,0,8,19,28,100.0,1,11.65,1.1141340065146657
Town01,0,8,19,28,100.0,1,11.75,2.101803579102529
Town01,0,8,19,28,100.0,1,11.65,0.6952842730115005
Town01,0,8,19,28,100.0,1,11.55,1.2543903618939178
Town01,0,8,19,28,100.0,1,11.8,2.302961353871514
Town01,0,8,19,28,100.0,1,11.45,1.4200514151002057
Town01,0,8,19,28,100.0,1,11.95,3.972900160363883
Town01,0,8,19,28,100.0,1,11.0,0.5726182036277541
Town01,0,8,19,28,100.0,1,11.5,1.359870573404709
Town01,0,8,19,28,100.0,1,11.35,-0.505175964162805
Town01,0,8,19,28,100.0,1,11.8,1.7281837991565796
Town01,0,8,19,28,100.0,1,11.3,1.4932064948174921
Town01,0,8,19,28,100.0,1,11.75,1.031471264378129
Town01,0,8,19,28,100.0,1,10.95,1.0543405644297001
Town01,0,8,19,28,100.0,1,11.4,0.9665344902378208
Town01,0,8,19,28,100.0,1,11.75,1.529295523078677
Town01,0,8,19,28,100.0,1,11.85,2.0768810310443113
Town01,0,8,19,28,100.0,1,11.95,2.86592083910958
Town01,0,8,19,28,100.0,1,11.15,-1.9107040808146942
Town01,0,8,19,28,100.0,1,11.7,2.7818568783776536
Town01,0,8,19,28,100.0,1,11.35,1.4273076528590507
Town01,0,8,19,28,100.0,1,11.7,1.7534378880886106
Town01,0,8,19,28,100.0,1,11.65,2.0714880800831352
Town01,0,8,19,28,100.0,1,11.6,1.3071214615660582
Town01,0,8,19,28,100.0,1,11.35,1.5039613252518542
Town01,0,8,19,28,100.0,1,10.1,-3.6054186201349396
Town01,0,8,19,28,100.0,1,11.1,0.8053854881456228
Town01,0,8,19,28,100.0,1,11.75,1.3791742652490528
Town01,0,8,19,28,100.0,1,11.55,1.199591726266604
Town01,0,8,19,28,100.0,1,10.1,-2.6459221876384547
Town01,0,8,19,28,100.0,1,11.7,1.4988217562653827
Town01,0,8,19,28,100.0,1,10.9,-0.03971194995175655
Town01,0,8,19,28,100.0,1,11.3,-0.0007310224259930526
Town01,0,8,19,28,100.0,1,11.5,1.330707119045611
Town01,0,8,19,28,100.0,1,11.6,1.5995633885070744
Town01,0,8,19,28,100.0,1,9.8,-3.1122244992750234
Town01,0,8,19,28,100.0,1,10.25,-2.127235952310144
Town01,0,8,19,28,100.0,1,10.4,-2.8160326958608572
Town01,0,8,19,28,100.0,1,10.05,-2.012298337875805
Town01,0,8,19,28,100.0,1,11.6,1.4782162372812793
Town01,0,8,19,28,100.0,1,11.6,2.413872845593211
Town01,0,8,19,28,100.0,1,11.45,1.131066827626225
Town01,0,8,19,28,100.0,1,11.65,1.6851690957779706
Town01,0,8,19,28,100.0,1,10.35,-2.400422286426794
Town01,0,8,19,28,100.0,1,11.8,1.5424733376737363
Town01,0,8,19,28,100.0,1,10.4,-1.792994485215386
Town01,0,8,19,28,100.0,1,11.85,1.1064324008586897
Town01,0,8,19,28,100.0,1,11.4,1.3146253112310067
Town01,0,8,19,28,100.0,1,10.8,0.5254182069843418
Town01,0,8,19,28,100.0,1,12.1,2.121230924758132
Town01,0,8,19,28,100.0,1,11.9,1.963778354202681
Town01,0,8,19,28,100.0,1,11.65,1.6413211628563937
Town01,0,8,19,28,100.0,1,10.95,-0.6641846839165759
Town01,0,8,19,28,100.0,1,11.3,-1.3562829249681123
Town01,0,8,19,28,100.0,1,10.6,-1.881465633442858
Town01,0,8,19,28,100.0,1,11.65,2.102809457282107
Town01,0,8,19,28,100.0,1,12.0,2.191139314647323
Town01,0,8,19,28,100.0,1,11.9,3.165722331307726
Town01,0,8,19,28,100.0,1,10.35,-1.920857110919201
Town01,0,8,19,28,100.0,1,11.45,2.8520190867716204
Town01,0,8,19,28,100.0,1,10.85,-1.6506833198090816
Town01,0,8,19,28,100.0,1,11.5,7.350351105069975
Town01,0,8,19,28,100.0,1,11.55,1.2607971040523784
Town01,0,8,19,28,100.0,1,11.65,1.340980713595033
Town01,0,8,19,28,100.0,1,11.55,1.7264034253572627
Town01,0,8,19,28,100.0,1,10.55,-1.6973423998006016
Town01,0,8,19,28,100.0,1,10.6,-1.6900044365261695
Town01,0,8,19,28,100.0,1,11.85,1.7692657231350895
Town01,0,8,19,28,100.0,1,11.85,2.6210801697922745
Town01,0,8,19,28,100.0,1,11.75,1.4768266800529175
Town01,0,8,19,28,100.0,1,11.15,1.089500075280876
Town01,0,8,19,28,100.0,1,11.35,1.0969522128483153
Town01,0,8,19,28,100.0,1,11.7,2.065119076235434
Town01,0,8,19,28,100.0,1,11.6,1.8076108651839835
Town01,0,8,19,28,100.0,1,9.8,-3.2882557686173817
Town01,0,8,19,28,100.0,1,11.65,1.4328414461616106
Town01,0,8,19,28,100.0,1,10.65,-1.5927614874426779
Town01,0,8,19,28,100.0,1,11.05,0.7682834862277175
Town01,0,8,19,28,100.0,1,11.75,3.062257109479706
Town01,0,8,19,28,100.0,1,11.25,1.0710286283864399
Town01,0,8,19,28,100.0,1,11.85,1.3790416182910703
Town01,0,8,19,28,100.0,1,13.55,-1.8049549061390693
Town01,0,8,19,28,100.0,1,11.8,-0.7178536761339286
Town01,0,8,19,28,100.0,1,11.4,1.9851872696002388
Town01,0,8,19,28,100.0,1,11.6,-1.3139028777313597
Town01,0,8,19,28,100.0,1,10.0,-1.879433502486475
Town01,0,8,19,28,100.0,1,12.05,-0.6310517097077278
Town01,0,8,19,28,100.0,1,11.9,-1.0834633295986258
Town01,0,8,19,28,100.0,1,11.8,2.3047090529692955
Town01,0,8,19,28,100.0,1,11.75,2.0038959353308226
Town01,0,8,19,28,100.0,1,10.95,0.6640932254104643
Town01,0,8,19,28,100.0,1,10.5,-1.8653041374442199
Town01,0,8,19,28,100.0,1,10.6,-1.6741878760609317
Town01,0,8,19,28,100.0,1,11.85,3.1872553158684953
Town01,0,8,19,28,100.0,1,11.1,1.5332042675736144
Town01,0,8,19,28,100.0,1,11.75,-0.0006912869379796467
Town01,0,8,19,28,100.0,1,11.75,1.143922163347435
Town01,0,8,19,28,100.0,1,11.45,1.4352964589918877
Town01,0,8,19,28,100.0,1,11.6,2.6381074162783813
Town01,0,8,19,28,100.0,1,11.4,-2.2378195000980723
Town01,0,8,19,28,100.0,1,11.6,1.5543630429807616
Town01,0,8,19,28,100.0,1,11.7,-0.0004652274565933917
Town01,0,8,19,28,100.0,1,11.3,0.8134620273349009
Town01,0,8,19,28,100.0,1,11.75,2.0860164903372356
Town01,0,8,19,28,100.0,1,11.35,1.4956262647266994
Town01,0,8,19,28,100.0,1,9.95,-2.7182245206861526
Town01,0,8,19,28,100.0,1,11.45,2.665812160804176
Town01,0,8,19,28,100.0,1,11.8,1.6790641243931477
Town01,0,8,19,28,100.0,1,11.75,2.483489090786968
Town01,0,8,19,28,100.0,1,11.55,1.4316319921973024
Town01,0,8,19,28,100.0,1,11.8,1.9676186558622515
Town01,0,8,19,28,100.0,1,11.8,2.3670650429837368
Town01,0,8,19,28,100.0,1,10.95,-0.8430174954632668
Town01,0,8,19,28,100.0,1,10.3,-3.1210288586963504
Town01,0,8,19,28,100.0,1,11.65,2.199495193930459
Town01,0,8,19,28,100.0,1,11.4,1.704907613571847
Town01,0,8,19,28,100.0,1,11.7,1.5161311846764876
Town01,0,8,19,28,100.0,1,10.8,0.877403878292093
Town01,0,8,19,28,100.0,1,11.7,2.118083048595496
Town01,0,8,19,28,100.0,1,11.65,2.4215239683788603
Town01,0,8,19,28,100.0,1,11.5,-1.74709946130595
Town01,0,8,19,28,100.0,1,10.9,-1.670594179385517
Town01,0,8,19,28,100.0,1,9.95,-2.301879314260856
Town01,0,8,19,28,100.0,1,11.6,1.7090865282799141
Town01,0,8,19,28,100.0,1,11.75,1.542038220772144
Town01,0,8,19,28,100.0,1,11.85,1.9522537710738384
Town01,0,8,19,28,100.0,1,11.1,-0.3280753750286773
Town01,0,8,19,28,100.0,1,11.75,1.4792862328300034
Town01,0,8,19,28,100.0,1,11.45,-1.8106274673121683e-05
Town01,0,8,19,28,100.0,1,11.8,2.1223001270477297
Town01,0,8,19,28,100.0,1,11.0,0.7734052189532292
Town01,0,8,19,28,100.0,1,11.8,1.7042586662025565
Town01,0,8,19,28,100.0,1,11.45,-2.4055784655782655
Town01,0,8,19,28,100.0,1,11.7,2.1802718040229223
Town01,0,8,19,28,100.0,1,11.5,1.3111335980289605
Town01,0,8,19,28,100.0,1,10.4,-2.1687107701426096
Town01,0,8,19,28,100.0,1,11.75,1.4772993792854674
Town01,0,8,19,28,100.0,1,11.1,0.6604227823527156
Town01,0,8,19,28,100.0,1,10.65,-1.444297964278738
Town01,0,8,19,28,100.0,1,11.85,1.7660292797039707
Town01,0,8,19,28,100.0,1,11.25,-1.907929516499842
Town01,0,8,19,28,100.0,1,11.7,1.1960574347651187
Town01,0,8,19,28,100.0,1,11.6,1.6111009457724137
Town01,0,8,19,28,100.0,1,11.0,0.7090621005763946
Town01,0,8,19,28,100.0,1,11.55,-0.744609495608625
Town01,0,8,19,28,100.0,1,11.85,1.6504253261952622
Town01,0,8,19,28,100.0,1,11.4,-1.7619171082985345
Town01,0,8,19,28,100.0,1,11.75,2.6539981045375773
Town01,0,8,19,28,100.0,1,11.6,1.4401193810209372
Town01,0,8,19,28,100.0,1,11.55,1.7030015021434801
Town01,0,8,19,28,100.0,1,11.9,-1.7194127684278275
Town01,0,8,19,28,100.0,1,9.9,-2.944236633100862
Town01,0,8,19,28,100.0,1,11.4,1.6540599596191035
Town01,0,8,19,28,100.0,1,10.95,-1.6062052134707976
Town01,0,8,19,28,100.0,1,10.8,0.6817486157422192
Town01,0,8,19,28,100.0,1,11.7,1.801470279096673
Town01,0,8,19,28,100.0,1,10.85,0.5520144088963574
Town01,0,8,19,28,100.0,1,11.7,-0.00029780023441182434
Town01,0,8,19,28,100.0,1,11.8,3.9144536372204657
Town01,0,8,19,28,100.0,1,11.0,0.8650985558175943
Town01,0,8,19,28,100.0,1,11.7,3.68425311266218
Town01,0,8,19,28,100.0,1,11.5,1.3683133185301322
Town01,0,8,19,28,100.0,1,10.65,-2.416467362835448
Town01,0,8,19,28,100.0,1,10.9,0.5550488419616544
Town01,0,8,19,28,100.0,1,11.75,1.4138240725083944
Town01,0,8,19,28,100.0,1,11.35,1.6858147506886052
Town01,0,8,19,28,100.0,1,11.2,1.1147085554740888
Town01,0,8,19,28,100.0,1,11.8,1.3769576597807998
Town01,0,8,19,28,100.0,1,11.35,0.7935247937468128
Town01,0,8,19,28,100.0,1,11.65,2.5228312988718242
Town01,0,8,19,28,100.0,1,11.55,1.615499335182033
Town01,0,8,19,28,100.0,1,11.6,1.358775002669112
Town01,0,8,19,28,100.0,1,11.65,1.8215875443013028
Town01,0,8,19,28,100.0,1,10.45,-1.8478180022532642
Town01,0,8,19,28,100.0,1,11.45,1.0121480597678363
Town01,0,8,19,28,100.0,1,11.5,1.291575008434974
Town01,0,8,19,28,100.0,1,11.55,6.289777069815313
Town01,0,8,19,28,100.0,1,11.75,2.521487510664813
Town01,0,8,19,28,100.0,1,10.8,0.5139955860716507
Town01,0,8,19,28,100.0,1,11.5,1.0399470417598318
Town01,0,8,19,28,100.0,1,9.75,-4.000325766703082
Town01,0,8,19,28,100.0,1,11.45,0.6194133754585476
